Key,Year,CompanyCode,CompanyName,OperatingRevenues,NetIncomeAfterTax,CapitalStock,EPS
2016_8341,2016,8341,日友,1815944,613762,1115000,5.5
2016_8404,2016,8404,百和興業-KY,3489262,481772,2456495,1.96
2016_8411,2016,8411,福貞-KY,6199692,449996,1584446,2.84
2016_8422,2016,8422,可寧衛,3122533,1441053,1088880,13.23
2016_8427,2016,8427,基勝-KY,4816831,850813,1042610,8.16
2016_8442,2016,8442,威宏-KY,4903859,112558,499997,2.51
2016_8463,2016,8463,潤泰材,2915893,190932,1500000,1.27
2016_8464,2016,8464,億豐,18863937,3689055,2930202,12.59
2016_8466,2016,8466,美喆-KY,3511104,569801,660590,9.5
2016_8467,2016,8467,波力-KY,1512729,92679,508600,1.84
2016_8473,2016,8473,山林水,2270095,488482,1322123,3.95
2016_8480,2016,8480,泰昇-KY,1491841,287915,308830,9.41
2016_8481,2016,8481,政伸,1084424,175662,608669,2.89
2016_8488,2016,8488,吉源-KY,3772353,270937,675000,4.48
2016_9802,2016,9802,鈺齊-KY,9079845,702262,1380954,5.23
2016_9902,2016,9902,台火,82539,4098,980496,0.04
2016_9904,2016,9904,寶成,274895346,13057050,29467872,4.43
2016_9905,2016,9905,大華,7085998,587131,3050000,1.93
2016_9907,2016,9907,統一實,32748645,1069141,15791453,0.68
2016_9910,2016,9910,豐泰,58122458,4453286,6679402,6.67
2016_9911,2016,9911,櫻花,5600848,701013,2211212,2.75
2016_9914,2016,9914,美利達,22901472,1918953,2989838,6.42
2016_9917,2016,9917,中保,13480185,615314,4511971,1.4
2016_9919,2016,9919,康那香,4100682,-442515,1971268,-2.26
2016_9921,2016,9921,巨大,57093172,3065367,3750646,8.17
2016_9924,2016,9924,福興,8398732,819739,1884521,4.35
2016_9925,2016,9925,新保,7215598,973500,3836531,2.55
2016_9927,2016,9927,泰銘,9309660,795004,2091482,3.8
2016_9928,2016,9928,中視,782845,-277793,707246,-3.93
2016_9929,2016,9929,秋雨,692353,134961,1688000,0.8
2016_9930,2016,9930,中聯資源,6851222,613099,2259458,2.71
2016_9933,2016,9933,中鼎,70509675,2222888,7632738,2.92
2016_9934,2016,9934,成霖,19304125,-463027,3553042,-1.31
2016_9935,2016,9935,慶豐富,3507707,63807,1536233,0.42
2016_9938,2016,9938,百和,10629533,1490366,2979639,5
2016_9939,2016,9939,宏全,16510678,1178224,2928789,4.02
2016_9940,2016,9940,信義,7588820,919865,6318398,1.46
2016_9941,2016,9941,裕融,17574253,1733071,2746292,6.41
2016_9942,2016,9942,茂順,2965714,487370,831613,5.86
2016_9944,2016,9944,新麗,3531131,73439,1091071,0.67
2016_9945,2016,9945,潤泰新,13117956,7940753,13934083,5.9
2016_9955,2016,9955,佳龍,2420288,-126389,1032082,-1.22
2017_1101,2017,1101,台泥,98311776,7594247,42465090,2.03
2017_1102,2017,1102,亞泥,64899248,5469007,33614472,1.74
2017_1103,2017,1103,嘉泥,2095607,895198,7747805,1.39
2017_1104,2017,1104,環泥,4405376,1411666,6536092,2.16
2017_1108,2017,1108,幸福,3434454,-101111,4047380,-0.25
2017_1109,2017,1109,信大,5375877,491910,3599557,1.32
2017_1110,2017,1110,東泥,1716725,61404,5720008,0.11
2017_1201,2017,1201,味全,17749330,664257,5060629,1.31
2017_1203,2017,1203,味王,6195171,442580,2400000,1.86
2017_1210,2017,1210,大成,75931014,2238817,7363944,3.28
2017_1213,2017,1213,大飲,649522,1985,566226,0.04
2017_1215,2017,1215,卜蜂,19865000,1433070,2679910,5.35
2017_1216,2017,1216,統一,399860953,39844853,56820154,7.01
2017_1217,2017,1217,愛之味,4146490,133106,4945134,0.27
2017_1218,2017,1218,泰山,7681801,316971,3558323,0.93
2017_1219,2017,1219,福壽,10822788,140727,3220139,0.44
2017_1220,2017,1220,台榮,2366605,77340,1770779,0.44
2017_1225,2017,1225,福懋油,10757313,246873,2187030,1.13
2017_1227,2017,1227,佳格,26477924,2173044,9150897,2.39
2017_1229,2017,1229,聯華,4845301,2974027,9564847,3.11
2017_1231,2017,1231,聯華食,7031023,406095,1598858,2.54
2017_1232,2017,1232,大統益,16884341,817239,1599749,5.11
2017_1233,2017,1233,天仁,2130351,175424,905919,1.94
2017_1234,2017,1234,黑松,9090115,543356,4018711,1.35
2017_1235,2017,1235,興泰,76878,306864,606623,5.23
2017_1236,2017,1236,宏亞,1878973,5067,1083425,0.05
2017_1256,2017,1256,鮮活果汁-KY,2917183,286745,307656,10.01
2017_1702,2017,1702,南僑投控,17172886,992726,2941330,4.01
2017_1737,2017,1737,臺鹽,2757075,353694,2000000,1.77
2017_1301,2017,1301,台塑,206709755,49382853,63657408,7.76
2017_1303,2017,1303,南亞,306139952,54521016,79308216,6.87
2017_1304,2017,1304,台聚,58133943,1111290,11654544,1.06
2017_1305,2017,1305,華夏,14701741,1269808,4919996,2.58
2017_1307,2017,1307,三芳,9855355,901060,3978181,2.27
2017_1308,2017,1308,亞聚,6404467,565354,5181147,1.09
2017_1309,2017,1309,台達化,19821042,502079,3276518,1.53
2017_1310,2017,1310,台苯,14750826,1055749,5278698,2
2017_1312,2017,1312,國喬,23350965,3288642,9266203,3.64
2017_1313,2017,1313,聯成,50600125,2342413,11995571,2.02
2017_1314,2017,1314,中石化,33335970,6091656,26998573,2.55
2017_1315,2017,1315,達新,2654707,171736,1980000,0.9
2017_1319,2017,1319,東陽,24452883,2341351,5914771,3.96
2017_1321,2017,1321,大洋,4467046,-81431,2272283,-0.37
2017_1323,2017,1323,永裕,3241637,251158,912745,2.76
2017_1324,2017,1324,地球,1227153,60286,751219,0.8
2017_1325,2017,1325,恆大,865210,43512,852812,0.51
2017_1326,2017,1326,台化,358421471,54410802,58611863,9.33
2017_1337,2017,1337,再生-KY,4588271,182353,2677761,0.68
2017_1339,2017,1339,昭輝,2837280,275739,741389,3.72
2017_1340,2017,1340,勝悅-KY,3406504,835167,1263825,6.61
2017_4306,2017,4306,炎洲,18978213,588778,5348213,1.3
2017_1402,2017,1402,遠東新,217846948,8066136,53528751,1.61
2017_1409,2017,1409,新纖,36537343,964726,16184093,0.6
2017_1410,2017,1410,南染,533252,92434,720000,1.28
2017_1413,2017,1413,宏洲,3144143,116562,1321124,0.88
2017_1414,2017,1414,東和,793069,89638,2200000,0.41
2017_1416,2017,1416,廣豐,2246108,223240,1853422,1.13
2017_1417,2017,1417,嘉裕,2032130,-458939,3798837,-1.21
2017_1418,2017,1418,東華,1637700,-321598,568343,-7.42
2017_1419,2017,1419,新紡,1487951,1242208,3000413,4.15
2017_1423,2017,1423,利華,681370,45935,1730000,0.27
2017_1434,2017,1434,福懋,40705664,4279871,16846646,2.54
2017_1439,2017,1439,中和,263220,-6872,920000,-0.07
2017_1440,2017,1440,南紡,21063133,752227,16568159,0.45
2017_1441,2017,1441,大東,1622579,-273859,721124,-3.82
2017_1443,2017,1443,立益,1166179,-241692,1353430,-1.79
2017_1444,2017,1444,力麗,11104529,-12936,9573029,-0.01
2017_1445,2017,1445,大宇,1609971,12441,1386670,0.09
2017_1446,2017,1446,宏和,527239,-40499,1377095,-0.29
2017_1447,2017,1447,力鵬,16591706,-186101,9144872,-0.21
2017_1449,2017,1449,佳和,2667098,56281,1200000,0.47
2017_1451,2017,1451,年興,9037004,281478,1980000,0.94
2017_1452,2017,1452,宏益,2114106,215627,1326414,1.63
2017_1453,2017,1453,大將,64138,-27171,896747,-0.3
2017_1454,2017,1454,台富,1890004,18888,1403098,0.14
2017_1455,2017,1455,集盛,14974969,361315,6117634,0.59
2017_1456,2017,1456,怡華,1008696,38456,937200,0.41
2017_1457,2017,1457,宜進,5055939,605154,3016476,2.52
2017_1459,2017,1459,聯發,3406413,95328,3586289,0.3
2017_1460,2017,1460,宏遠,8847214,215144,4900367,0.47
2017_1463,2017,1463,強盛,1720639,571379,1732684,3.5
2017_1464,2017,1464,得力,7933432,370329,3345657,1.21
2017_1465,2017,1465,偉全,1874161,26142,1036073,0.25
2017_1466,2017,1466,聚隆,3966172,-2961,1111573,-0.03
2017_1467,2017,1467,南緯,7259347,-76597,2102622,-0.36
2017_1468,2017,1468,昶和,599466,-94280,1604053,-0.59
2017_1469,2017,1469,理隆,282768,-81368,1246000,-0.65
2017_1470,2017,1470,大統染,701061,41834,857670,0.49
2017_1472,2017,1472,三洋紡,756930,-45948,426727,-1.08
2017_1473,2017,1473,台南,8328546,93858,1471564,0.64
2017_1474,2017,1474,弘裕,3361577,108999,1298970,0.84
2017_1475,2017,1475,本盟,123597,-197162,160168,-12.31
2017_1476,2017,1476,儒鴻,24231970,3052055,2743671,11.12
2017_1477,2017,1477,聚陽,22375000,1286086,2093872,6.18
2017_4414,2017,4414,如興,10088226,-369984,8602075,-0.71
2017_4426,2017,4426,利勤,1897487,206244,1401862,1.47
2017_4438,2017,4438,廣越,10203655,523945,1037639,5.07
2017_1503,2017,1503,士電,22214287,1329459,5209722,2.55
2017_1504,2017,1504,東元,50942521,3092358,20026929,1.56
2017_1506,2017,1506,正道,1362959,-15092,1224405,-0.12
2017_1507,2017,1507,永大,16752217,1127886,4108200,2.76
2017_1512,2017,1512,瑞利,2540320,-561965,1818025,-3.09
2017_1513,2017,1513,中興電,11397456,488165,4200000,1.19
2017_1514,2017,1514,亞力,3784294,115913,2010670,0.58
2017_1515,2017,1515,力山,5315650,270298,1814735,1.49
2017_1517,2017,1517,利奇,2813640,-40841,2278250,-0.18
2017_1519,2017,1519,華城,5869690,92764,2610585,0.36
2017_1521,2017,1521,大億,6197390,499364,762300,6.55
2017_1522,2017,1522,堤維西,16063682,660060,3128979,2.12
2017_1524,2017,1524,耿鼎,2638326,164580,1796852,0.91
2017_1525,2017,1525,江申,1169100,540584,734001,7.36
2017_1526,2017,1526,日馳,1339712,135664,500000,2.71
2017_1527,2017,1527,鑽全,3836257,203973,1379606,1.48
2017_1528,2017,1528,恩德,4465134,96521,1800000,0.55
2017_1529,2017,1529,樂士,766185,60697,5997089,0.11
2017_1530,2017,1530,亞崴,4232259,176353,965942,1.83
2017_1531,2017,1531,高林股,2253516,156929,1931511,0.85
2017_1532,2017,1532,勤美,14517909,609426,3852521,1.58
2017_1533,2017,1533,車王電,2488225,113143,985475,1.15
2017_1535,2017,1535,中宇,9971393,186804,1237426,1.51
2017_1536,2017,1536,和大,6719132,1204010,2549565,4.81
2017_1537,2017,1537,廣隆,7772831,901344,817854,11.04
2017_1538,2017,1538,正峰新,644117,-153783,831358,-1.85
2017_1539,2017,1539,巨庭,2800493,76380,653700,1.17
2017_1540,2017,1540,喬福,577573,45781,854736,0.54
2017_1541,2017,1541,錩泰,3653294,134993,788000,1.71
2017_1558,2017,1558,伸興,5994144,525464,605526,8.68
2017_1560,2017,1560,中砂,4525051,732674,1410000,5.2
2017_1568,2017,1568,倉佑,3357903,192198,1030865,1.86
2017_1583,2017,1583,程泰,7578484,379697,1104004,3.44
2017_1589,2017,1589,永冠-KY,6404342,270474,1188175,2.28
2017_1590,2017,1590,亞德客-KY,13717905,3300103,1890250,18.07
2017_1592,2017,1592,英瑞-KY,5118868,272009,1004333,2.75
2017_2049,2017,2049,上銀,21164764,2738019,2801573,9.77
2017_2228,2017,2228,劍麟,4325937,550160,757803,7.26
2017_2231,2017,2231,為升,3520466,1011821,1011840,10
2017_2236,2017,2236,百達-KY,2073289,130247,383072,3.45
2017_2371,2017,2371,大同,75553009,74070,23395367,0.03
2017_3167,2017,3167,大量,3540952,347329,801341,4.34
2017_4526,2017,4526,東台,9762815,-237404,2548265,-0.93
2017_4532,2017,4532,瑞智,19826889,1021192,4926627,2.1
2017_4551,2017,4551,智伸科,4048921,599673,819340,7.32
2017_4552,2017,4552,力達-KY,8123832,923883,1000000,9.24
2017_4555,2017,4555,氣立,1473795,161272,668800,2.41
2017_4557,2017,4557,永新-KY,1361401,181055,344255,5.26
2017_4560,2017,4560,強信-KY,1374470,203142,652500,3.25
2017_4562,2017,4562,穎漢,1504683,140765,675460,2.24
2017_4566,2017,4566,時碩工業,3335202,198340,600000,3.41
2017_5288,2017,5288,豐祥-KY,4062166,459718,658092,6.99
2017_6605,2017,6605,帝寶,16112554,1002197,1658164,6.04
2017_8222,2017,8222,寶一,841371,27252,684605,0.4
2017_8374,2017,8374,羅昇,3785435,179095,888425,2.04
2017_8996,2017,8996,高力,1779318,56138,893841,0.63
2017_1603,2017,1603,華電,2697914,281390,1916880,1.77
2017_1604,2017,1604,聲寶,8669277,312404,4990000,0.67
2017_1605,2017,1605,華新,167792585,6559984,33660002,1.97
2017_1608,2017,1608,華榮,8299244,439569,6327735,1.04
2017_1609,2017,1609,大亞,16743012,467463,5721808,0.83
2017_1611,2017,1611,中電,2705587,618224,3984392,1.55
2017_1612,2017,1612,宏泰,3572381,205494,3160801,0.65
2017_1614,2017,1614,三洋電,4988617,212478,2691134,0.82
2017_1615,2017,1615,大山,2739111,146774,1118618,1.31
2017_1616,2017,1616,億泰,2866521,-110177,1941485,-0.58
2017_1617,2017,1617,榮星,3349685,115867,1442332,0.81
2017_1618,2017,1618,合機,2119260,83332,2408647,0.35
2017_1626,2017,1626,艾美特-KY,10024202,4262,1228436,0.03
2017_4930,2017,4930,燦星網,11813309,-146510,1343000,-1.09
2017_1802,2017,1802,台玻,44869581,2123773,29080608,0.73
2017_1806,2017,1806,冠軍,4896100,-91590,4373351,-0.21
2017_1809,2017,1809,中釉,2418849,-15446,1670419,-0.09
2017_1810,2017,1810,和成,5709369,167992,3698536,0.46
2017_1817,2017,1817,凱撒衛,2269977,259633,726000,3.58
2017_1902,2017,1902,台紙,3011338,234093,4020005,0.58
2017_1903,2017,1903,士紙,186320,-170453,2600391,-0.66
2017_1904,2017,1904,正隆,42664299,1435152,11082745,1.29
2017_1905,2017,1905,華紙,22708148,618582,11028353,0.56
2017_1906,2017,1906,寶隆,1815953,418519,1510000,2.77
2017_1907,2017,1907,永豐餘,66769908,1606510,16603715,0.97
2017_1909,2017,1909,榮成,46716807,3882815,11336857,3.5
2017_2002,2017,2002,中鋼,347012002,16905588,157731290,1.09
2017_2006,2017,2006,東和鋼鐵,31749271,1714931,10040606,1.72
2017_2007,2017,2007,燁興,7993007,-184153,5306516,-0.35
2017_2008,2017,2008,高興昌,1270214,-224527,2231523,-1.02
2017_2009,2017,2009,第一銅,3049654,269876,3596222,0.75
2017_2010,2017,2010,春源,17266107,387151,6476554,0.6
2017_2012,2017,2012,春雨,8997470,233357,2877740,0.88
2017_2013,2017,2013,中鋼構,16503927,54293,2000000,0.28
2017_2014,2017,2014,中鴻,40792444,2606273,14355444,1.82
2017_2015,2017,2015,豐興,24741937,2724957,5815994,4.69
2017_2017,2017,2017,官田鋼,4393004,321351,3271459,1
2017_2020,2017,2020,美亞,4867221,340945,2335261,1.46
2017_2022,2017,2022,聚亨,7833776,-90213,5470911,-0.16
2017_2023,2017,2023,燁輝,71158662,1367405,18211760,0.75
2017_2024,2017,2024,志聯,1434651,102358,975000,1.05
2017_2025,2017,2025,千興,3645877,155176,2811673,0.55
2017_2027,2017,2027,大成鋼,64424637,1088135,9459520,1.25
2017_2028,2017,2028,威致,9738711,635747,3257148,1.95
2017_2029,2017,2029,盛餘,13769042,743605,3211800,2.32
2017_2030,2017,2030,彰源,12641864,538110,2865260,1.98
2017_2031,2017,2031,新光鋼,8351912,1066226,3061937,3.49
2017_2032,2017,2032,新鋼,2789687,15264,1305215,0.12
2017_2033,2017,2033,佳大,773554,23786,806945,0.29
2017_2034,2017,2034,允強,19265629,816188,4071307,2
2017_2038,2017,2038,海光,5265843,10755,1812645,0.06
2017_2069,2017,2069,運錩,8543607,209456,1412352,1.55
2017_3004,2017,3004,豐達科,1748048,185140,526472,3.52
2017_5007,2017,5007,三星,7258900,1133528,2949401,3.84
2017_5538,2017,5538,東明-KY,7593150,683687,1680000,4.07
2017_9958,2017,9958,世紀鋼,2050202,58992,1855581,0.32
2017_2101,2017,2101,南港,11326015,633267,8339349,0.79
2017_2102,2017,2102,泰豐,5585443,-698126,4733292,-1.52
2017_2103,2017,2103,台橡,31766237,874107,8257099,1.06
2017_2104,2017,2104,中橡,20113757,2273428,6285870,3.69
2017_2105,2017,2105,正新,112309166,5541785,32414155,1.71
2017_2106,2017,2106,建大,30532686,328967,8744300,0.38
2017_2107,2017,2107,厚生,1726834,189240,3800000,0.47
2017_2108,2017,2108,南帝,11647603,813950,4689683,1.74
2017_2109,2017,2109,華豐,5743303,-976303,3323492,-2.94
2017_2114,2017,2114,鑫永銓,1633863,338923,675253,5.02
2017_2115,2017,2115,六暉-KY,2647010,274152,819650,3.35
2017_6582,2017,6582,申豐,2973412,345096,1042641,3.46
2017_1338,2017,1338,廣華-KY,7967359,775533,838400,9.25
2017_2201,2017,2201,裕隆,94111028,2288306,15729199,1.56
2017_2204,2017,2204,中華,38908093,4105643,13840508,3.01
2017_2206,2017,2206,三陽工業,31678500,509136,8685956,0.6
2017_2207,2017,2207,和泰車,181253866,10115607,5461792,18.52
2017_2227,2017,2227,裕日車,33221774,6642500,3000000,22.14
2017_2239,2017,2239,英利-KY,18879842,1072177,1100000,9.75
2017_2243,2017,2243,宏旭-KY,2159565,43502,416000,1.14
2017_3346,2017,3346,麗清,4088040,260173,682840,3.81
2017_1436,2017,1436,華友聯,2228136,238882,759000,3.15
2017_1438,2017,1438,裕豐,43,-5569,1024115,-0.05
2017_1442,2017,1442,名軒,2931135,561223,3002707,2.02
2017_1805,2017,1805,寶徠,258606,-2395,802654,-0.03
2017_1808,2017,1808,潤隆,4378108,575851,2434044,2.38
2017_2501,2017,2501,國建,12270182,1444638,11595611,1.25
2017_2504,2017,2504,國產,16413796,2810899,13850003,2.01
2017_2505,2017,2505,國揚,2673125,144093,5765825,0.25
2017_2506,2017,2506,太設,1563080,11833,3870000,0.03
2017_2509,2017,2509,全坤建,1136535,29557,1517520,0.19
2017_2511,2017,2511,太子,10988980,1281101,16233261,0.79
2017_2515,2017,2515,中工,9782245,264086,15308998,0.17
2017_2516,2017,2516,新建,8570547,-541084,2262785,-2.39
2017_2520,2017,2520,冠德,9932819,346285,5037910,0.7
2017_2524,2017,2524,京城,4184936,774994,3842707,2.02
2017_2527,2017,2527,宏璟,178365,33975,2703060,0.13
2017_2528,2017,2528,皇普,65082,-157145,1370854,-1.18
2017_2530,2017,2530,華建,69225,-114220,2707525,-0.43
2017_2534,2017,2534,宏盛,6508747,2607646,6174843,4.39
2017_2535,2017,2535,達欣工,11112222,462332,2317724,2.14
2017_2536,2017,2536,宏普,2685328,782535,3328087,2.35
2017_2537,2017,2537,聯上發,352153,-51535,3005579,-0.17
2017_2538,2017,2538,基泰,304371,54316,4384488,0.12
2017_2539,2017,2539,櫻花建,4181348,986778,3780026,2.61
2017_2540,2017,2540,愛山林,1006031,18170,1466000,0.12
2017_2542,2017,2542,興富發,18670048,1929261,11666266,1.69
2017_2543,2017,2543,皇昌,4010127,10342,2419837,0.04
2017_2545,2017,2545,皇翔,2994742,228188,3277348,0.7
2017_2546,2017,2546,根基,8369078,295323,1060357,2.79
2017_2547,2017,2547,日勝生,14212716,-758152,8944192,-0.85
2017_2548,2017,2548,華固,10375842,2178294,2768127,7.87
2017_2597,2017,2597,潤弘,7555488,343829,1350000,2.55
2017_2841,2017,2841,台開,768479,475092,7609436,0.63
2017_2923,2017,2923,鼎固-KY,5025549,147750,17402970,0.08
2017_3052,2017,3052,夆典,3901472,200804,2330045,1
2017_3056,2017,3056,總太,3145082,748011,2313387,3.24
2017_3266,2017,3266,昇陽,1461374,26479,3523143,0.08
2017_3703,2017,3703,欣陸,28384743,787816,8232160,0.96
2017_5515,2017,5515,建國,5733908,171178,3379001,0.51
2017_5519,2017,5519,隆大,1973718,218503,1830635,1.19
2017_5521,2017,5521,工信,3758935,-350373,3475274,-1.01
2017_5522,2017,5522,遠雄,18633880,2008885,8354332,2.4
2017_5525,2017,5525,順天,1479962,279277,2227199,1.2
2017_5531,2017,5531,鄉林,4912171,584076,9264255,0.63
2017_5533,2017,5533,皇鼎,4236339,333652,2852450,1.17
2017_5534,2017,5534,長虹,6972979,3042145,2903260,10.48
2017_6177,2017,6177,達麗,5617170,1135994,2337587,5.17
2017_9906,2017,9906,欣巴巴,989504,97528,745664,1.31
2017_9946,2017,9946,三發地產,1652710,396023,2615265,1.51
2017_2208,2017,2208,台船,16404344,-5880118,7435652,-7.91
2017_2603,2017,2603,長榮,150582692,7005171,40123560,1.97
2017_2605,2017,2605,新興,3331863,511396,5683042,0.9
2017_2606,2017,2606,裕民,8501325,999520,8450557,1.18
2017_2607,2017,2607,榮運,7554009,883121,10671411,0.83
2017_2608,2017,2608,大榮,9677011,1185046,4670005,2.54
2017_2609,2017,2609,陽明,131077812,320849,23230248,0.17
2017_2610,2017,2610,華航,156121785,2208066,54709846,0.4
2017_2611,2017,2611,志信,1027058,9981,1779942,0.06
2017_2612,2017,2612,中航,3218366,98052,1974846,0.5
2017_2613,2017,2613,中櫃,2663107,57502,1234235,0.52
2017_2615,2017,2615,萬海,60769645,2541889,22182975,1.15
2017_2617,2017,2617,台航,2817921,466471,4172945,1.12
2017_2618,2017,2618,長榮航,163561731,5752067,41734490,1.38
2017_2630,2017,2630,亞航,2417744,123393,1078296,1.14
2017_2633,2017,2633,台灣高鐵,43435042,5339905,56282930,0.95
2017_2634,2017,2634,漢翔,27537414,1747981,9418671,1.86
2017_2636,2017,2636,台驊投控,10537008,240110,1185655,2.07
2017_2637,2017,2637,慧洋-KY,11038548,417891,6167076,0.71
2017_2642,2017,2642,宅配通,3059610,118411,954670,1.24
2017_5607,2017,5607,遠雄港,1482972,269075,1699791,1.58
2017_5608,2017,5608,四維航,3498629,-2033504,4235606,-4.8
2017_2701,2017,2701,萬企,370680,400421,4387790,0.91
2017_2702,2017,2702,華園,1365015,-2308,1023015,-0.02
2017_2704,2017,2704,國賓,3094234,442564,3669234,1.21
2017_2705,2017,2705,六福,3254653,-1029198,3391575,-3.03
2017_2706,2017,2706,第一店,329866,555094,4865217,1.14
2017_2707,2017,2707,晶華,7004548,1060310,1267458,8.37
2017_2712,2017,2712,遠雄來,448215,16433,1050000,0.16
2017_2722,2017,2722,夏都,655827,94015,1072336,0.88
2017_2723,2017,2723,美食-KY,23018413,2138075,1629936,13.12
2017_2727,2017,2727,王品,15807137,462837,769879,6.01
2017_2731,2017,2731,雄獅,26783529,454678,700000,6.5
2017_2739,2017,2739,寒舍,4190709,118685,1115260,1.06
2017_2748,2017,2748,雲品,1528281,228231,656370,3.48
2017_5706,2017,5706,鳳凰,2721279,158323,625606,2.71
2017_8940,2017,8940,新天地,1439192,-24933,674910,-0.37
2017_9943,2017,9943,好樂迪,2910777,699411,1473176,4.75
2017_2801,2017,2801,彰銀,30796719,12093106,94130007,1.28
2017_2809,2017,2809,京城銀,9005445,5610534,11512343,4.89
2017_2812,2017,2812,台中銀,11394755,3632542,32931789,1.1
